"[事業主体名] 01-001北海道 函館市 [浄水場名] 01-00 赤川低区浄水場 [水源名] 笹流貯水池?松倉川 [原水の種類] ダム直接?表流水(自流) [1日平均浄水量]25,745 (m3) 原水","[事業主体名] 01-001北海道 函館市 [浄水場名] 02-00 赤川高区浄水場 [水源名] 新中野貯水池 [原水の種類] ダム直接 [1日平均浄水量]32,869(m3) 原水",,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
0.01,<0.01,<0.01,4,<0.01,<0.01,<0.01,4,,,,
1.50,0.20,<0.78,4,0.36,0.09,<0.21,4,,,,
1.60,0.38,<0.98,4,1.40,0.85,<1.10,4,,,,
"<0.01",<0.01,<0.01,4,<0.01,<0.01,<0.01,4,,,,
"",,11.3,1,,,12.8,1,,,,
0.070,0.029,<0.051,4,0.100,0.047,<0.068,4,,,,
22.0,4.4,<9.5,12,24.0,12.6,<16.3,12,,,,
"",,53,1,,,<44,1,,,,
"",,114,1,,,135,1,,,,
"<0.02",<0.02,<0.02,4,<0.02,<0.02,<0.02,4,,,,
"",,<0.000002,1,,,0.000002,1,,,,
"",,0.000001,1,,,0.000001,1,,,,
"<0.002",<0.002,<0.002,4,<0.002,<0.002,<0.002,4,,,,
"<0.0005",<0.0005,<0.0005,4,<0.0005,<0.0005,<0.0005,4,,,,
5.5,1.9,<3.2,12,4.9,1.9,<3.2,12,,,,
"<7.9",<6.9,<7.3,12,<7.3,<6.9,<7.1,12,,,,
"",,,,,,,,,,,
"",,3,12,,,2,12,,,,
44.0,8.0,<21.5,12,45.0,11.0,<21.5,12,,,,
260.0,4.4,<78.8,12,57.0,3.4,<14.4,12,,,,
"[事業主体名]01-103北海道津別町[浄水場名]01-00上里浄水場[水源名]網走川水系達田部1号沢川[原水の種類]湧水[1日平均浄水量]2,844 (m3)原水","[事業主体名]01-106北海道清水町[浄水場名]01-00第1浄水場[水源名]十勝川水系佐幌川支流小林川[原水の種類]表流水(自流)[1日平均浄水量]1,024 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,0,1,,,210,1,,,210,1
"",,,,,,,,,,,
"",,0,1,,,2,4,,,2,4
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.005,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,0.16,1,,,0.50,1,,,0.50,1
"",,<0.05,1,,,<0.08,1,,,<0.08,1
"",,<0.0,1,,,<0.1,1,,,<0.1,1
"",,<0.0002,1,,,<0.0002,1,,,<0.0002,1
"",,<0.000,1,,,<0.050,1,,,<0.005,1
"",,<0.001,1,,,<0.004,1,,,<0.004,1
"",,<0.001,1,,,<0.002,1,,,<0.002,1
"",,<0.000,1,,,<0.001,1,,,<0.001,1
"",,<0.000,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,0,,,,,,,,
"",,,0,,,,,,,,
"",,,0,,,,,,,,
"",,,0,,,,,,,,
"",,,0,,,,,,,,
"",,,0,,,,,,,,
"",,,0,,,,,,,,
"",,,0,,,,,,,,
"",,,0,,,,,,,,
"",,,0,,,,,,,,
"",,,0,,,,,,,,
"",,0.02,1,,,<0.01,1,,,0.02,1
"",,<0.01,1,,,0.11,1,,,0.11,1
"",,<0.01,1,,,0.08,1,,,0.08,1
"",,<0.00,1,,,<0.01,1,,,<0.05,1
"",,3.9,1,,,3.6,1,,,3.6,1
"",,<0.001,1,,,<0.005,1,,,<0.005,1
"",,2.3,1,,,4.1,1,,,4.1,1
"",,156,1,,,11,1,,,11,1
"",,76,1,,,48,1,,,48,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.002,1,,,<0.005,1,,,<0.005,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,<0.3,1,,,0.6,1,,,0.6,1
"",,7.3,1,,,7.1,1,,,7.1,1
"",,0,1,,,0,1,,,0,1
"",,0,1,,,2,1,,,2,1
"",,<1.0,1,,,2.0,1,,,2.0,1
"",,<0.1,1,,,0.8,1,,,0.8,1
"[事業主体名]01-109北海道湧別町[浄水場名]01-00東山浄水場[水源名]一級河川湧別川水系湧別川[原水の種類]表流水(自流)[1日平均浄水量]2,362 (m3)原水","[事業主体名]01-109北海道湧別町[浄水場名]02-00東浄水場[水源名]深井戸[原水の種類]深井戸水[1日平均浄水量]903(m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
510,15,117,12,180,0,45,4,3900,4,982,4
"",,,,,,,,,,,
"",,11,12,,,0,4,,,3,4
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,0.003,1,,,<0.001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
0.75,0.20,0.49,12,1.57,0.64,1.32,4,0.36,0.26,0.31,4
"",,<0.07,1,,,0.17,1,,,<0.10,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"",,<0.0002,1,,,<0.0002,1,,,<0.0002,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,0.13,1,,,<0.02,1,,,0.04,1
0.33,0.03,0.11,12,<0.03,<0.01,0.02,4,0.22,0.06,0.14,4
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,5.0,1,,,11.0,1,,,7.2,1
"",,<0.005,1,,,0.070,1,,,0.069,1
5.4,2.9,4.1,12,11.3,8.7,10.2,4,7.6,4.7,6.6,4
29,18,24,12,47,44,45,4,32,26,28,4
"",,71,1,,,130,1,,,74,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
3.0,1.2,1.8,12,0.4,0.2,0.3,4,2.3,1.4,1.9,4
7.4,7.1,7.3,12,7.0,6.9,7.0,4,7.4,7.1,7.2,4
"",,11,11,,,0,3,,,1,3
"",,3,12,,,3,4,,,3,4
13.4,2.6,6.7,12,0.7,0.1,0.3,4,8.5,2.8,5.3,4
17.9,0.4,3.9,12,0.1,0.0,0.0,4,0.9,0.2,0.6,4
"[事業主体名]01-110北海道新得町[浄水場名]01-00新得町浄水場[水源名]パンケシントク川支流9号川[原水の種類]表流水(自流)[1日平均浄水量]2,087 (m3)原水","[事業主体名]01-111北海道上富良野町[浄水場名]01-00日の出浄水場[水源名]富良野川支流湧水の沢川[原水の種類]湧水[1日平均浄水量]1,358 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,68,1,,,0,1,,,0,1
"",,,,,,,,,,,
"",,1,1,,,0,1,,,0,1
"",,<0.00020,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,0.002,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.005,1,,,<0.005,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,0.43,1,,,0.12,1,,,1.87,1
"",,<0.05,1,,,<0.05,1,,,<0.05,1
"",,<0.1,1,,,0.2,1,,,<0.0,1
"",,<0.0002,1,,,<0.0002,1,,,<0.0002,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,<0.01,1,,,0.02,1,,,0.01,1
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,0.04,1,,,<0.01,1,,,<0.01,1
"",,<0.01,1,,,0.01,1,,,0.00,1
"",,3.1,1,,,5.7,1,,,5.6,1
"",,0.003,1,,,<0.001,1,,,<0.001,1
"",,2.8,1,,,7.1,1,,,3.5,1
"",,14,1,,,43,1,,,38,1
"",,53,1,,,130,1,,,94,1
"",,0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.005,1,,,<0.002,1,,,<0.005,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,0.6,1,,,<0.3,1,,,<0.3,1
"",,8.2,1,,,6.4,1,,,7.2,1
"",,0,1,,,0,1,,,,
"",,0,1,,,0,1,,,0,1
"",,2.6,1,,,<1.0,1,,,<1.0,1
"",,0.4,1,,,<0.1,1,,,<0.1,1
"[事業主体名]01-112北海道北広島市[浄水場名]01-01竹山受水池[水源名]石狩東部広域水道企業団より受水[原水の種類]浄水受水[1日平均浄水量](m3)原水","[事業主体名]01-112北海道北広島市[浄水場名]01-02西の里受水池[水源名]石狩東部広域水道企業団より受水[原水の種類]浄水受水[1日平均浄水量](m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,,,,,,,,,0,1
"",,,,,,,,,,0.0,1
"",,,,,,,,,,,
"",,,,,,,,,,<0.00030,1
"",,,,,,,,,,<0.00005,1
"",,,,,,,,,,<0.001,1
"",,,,,,,,,,0.001,1
"",,,,,,,,,,0.004,1
"",,,,,,,,,,<0.001,1
"",,,,,,,,,,<0.001,1
"",,,,,,,,,,<0.50,1
"",,,,,,,,,,0.11,1
"",,,,,,,,,,<0.1,1
"",,,,,,,,,,<0.0002,1
"",,,,,,,,,,<0.005,1
"",,,,,,,,,,<0.001,1
"",,,,,,,,,,<0.001,1
"",,,,,,,,,,<0.001,1
"",,,,,,,,,,<0.001,1
"",,,,,,,,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,<0.01,1
"",,,,,,,,,,<0.01,1
"",,,,,,,,,,<0.01,1
"",,,,,,,,,,<0.01,1
"",,,,,,,,,,22.0,1
"",,,,,,,,,,<0.001,1
"",,,,,,,,,,10.2,1
"",,,,,,,,,,46,1
"",,,,,,,,,,159,1
"",,,,,,,,,,<0.02,1
"",,,,,,,,,,<0.000001,1
"",,,,,,,,,,<0.000001,1
"",,,,,,,,,,<0.002,1
"",,,,,,,,,,<0.0005,1
"",,,,,,,,,,<0.3,1
"",,,,,,,,,,7.8,1
"",,,,,,,,,,,
"",,,,,,,,,,0,1
"",,,,,,,,,,<0.5,1
"",,,,,,,,,,<0.1,1
"[事業主体名]01-114北海道羅臼町[浄水場名]01-01湯ノ沢浄水場[水源名]羅臼川水系羅臼川[原水の種類]表流水(自流)[1日平均浄水量]3,145 (m3)原水","[事業主体名]01-117北海道西空知広域水道企業団[浄水場名]02-00西空知浄水場[水源名]石狩川水系徳富川[原水の種類]表流水(自流)[1日平均浄水量]2,661 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,56,1,,,43,1,,,43,1
"",,,,,,,,,,,
"",,1,1,,,0,1,,,0,1
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00050,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,0.06,1,,,0.05,1,,,0.05,1
"",,0.07,1,,,<0.08,1,,,<0.08,1
"",,<0.1,1,,,<0.1,1,,,<0.1,1
"",,<0.0002,1,,,<0.0001,1,,,<0.0001,1
"",,<0.001,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,0.16,1,,,0.02,1,,,0.02,1
"",,0.26,1,,,0.06,1,,,0.06,1
"",,<0.01,1,,,<0.01,1,,,<0.01,1
"",,11.2,1,,,4.6,1,,,4.6,1
"",,0.032,1,,,0.009,1,,,<0.009,1
"",,9.8,1,,,2.7,1,,,2.7,1
"",,33,1,,,13,1,,,13,1
"",,101,1,,,39,1,,,39,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,0.000001,1,,,0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.002,1,,,0.026,1,,,0.026,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,<0.3,1,,,0.7,1,,,0.7,1
"",,7.5,1,,,7.6,1,,,7.5,1
"",,,,,,,,,,,
"",,3,1,,,0,1,,,0,1
"",,3.0,1,,,4.0,1,,,4.0,1
"",,0.9,1,,,0.4,1,,,0.4,1
"[事業主体名]01-118北海道上ノ国町[浄水場名]01-00上ノ国町浄水場[水源名]天ノ川水系苫符川[原水の種類]表流水(自流)[1日平均浄水量]1,167 (m3)原水","[事業主体名]01-120北海道石狩市[浄水場名]01-00花畔市街浄水場[水源名]地下水9号井[原水の種類]深井戸水[1日平均浄水量]847(m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,13,1,0,0,0,2,0,0,0,2
7.8,0.0,1.8,12,,,,,,,,
"",,,,,,0,2,,,,
"",,<0.00010,1,,,,,,,,
"",,<0.00005,1,,,,,,,,
"",,<0.001,1,,,,,,,,
"",,<0.001,1,,,,,,,,
"",,<0.001,1,,,,,,,,
"",,<0.001,1,,,,,,,,
"",,<0.001,1,,,,,,,,
"",,0.10,1,,,,,,,,
"",,<0.05,1,,,,,,,,
"",,<0.1,1,,,,,,,,
"",,<0.0001,1,,,,,,,,
"",,<0.001,1,,,,,,,,
"",,<0.001,1,,,,,,,,
"",,<0.001,1,,,,,,,,
"",,<0.001,1,,,,,,,,
"",,<0.001,1,,,,,,,,
"",,<0.001,1,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,<0.01,1,,,,,,,,
"",,<0.01,1,,,,,,,,
"",,0.02,1,0.11,0.09,0.10,2,0.02,0.01,0.02,2
"",,<0.01,1,,,,,,,,
"",,8.5,1,,,,,,,,
"",,0.001,1,,,,,,,,
"",,14.5,1,6.2,6.0,6.1,2,5.9,5.9,5.9,2
"",,17,1,,,,,,,,
"",,51,1,,,,,,,,
"",,<0.02,1,,,,,,,,
"",,<0.000001,1,,,,,,,,
"",,<0.000001,1,,,,,,,,
"",,<0.005,1,,,,,,,,
"",,<0.0005,1,,,,,,,,
"",,0.7,1,1.1,1.1,1.1,2,0.3,0.3,0.3,2
"",,7.1,1,8.1,8.0,8.1,2,8.3,8.2,8.3,2
"",,0,1,,,,,,,,
"",,0,1,,,0,2,,,8,2
"",,2.4,1,12.0,9.0,10.5,2,3.0,2.0,2.5,2
"",,<0.1,1,0.2,<0.1,0.1,2,<0.1,<0.1,<0.1,2
"[事業主体名]01-120北海道石狩市[浄水場名]03-00花川北配水場[水源名]浄水受水[原水の種類]浄水受水[1日平均浄水量]5,597 (m3)原水","[事業主体名]01-120北海道石狩市[浄水場名]04-00樽川浄水場[水源名]地下水15号井[原水の種類]深井戸水[1日平均浄水量]1,067 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,,,0,0,0,2,0,0,0,3
"",,,,,,,,,,,
"",,,,,,0,2,,,0,3
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,0.08,0.06,0.07,2,0.05,0.04,0.04,3
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,6.6,6.6,6.6,2,11.8,10.3,11.0,3
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,0.6,0.5,0.6,2,0.5,0.4,0.5,3
"",,,,8.4,8.3,8.4,2,8.3,8.2,8.2,3
"",,,,,,,,,,,
"",,,,,,0,2,,,8,3
"",,,,7.0,4.0,5.6,2,7.0,6.0,6.3,3
"",,,,<0.1,<0.1,<0.1,2,<0.1,0.0,0.1,3
"[事業主体名]01-120北海道石狩市[浄水場名]06-00本町八幡浄水場[水源名]地下水11号井[原水の種類]深井戸水[1日平均浄水量]538 (m3)原水","[事業主体名]01-120北海道石狩市[浄水場名]07-00緑原浄水場[水源名]地下水20号井[原水の種類]浅井戸水[1日平均浄水量]180(m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
60,0,16,4,0,0,0,4,0,0,0,3
"",,,,,,,,,,,
"",,0,4,,,0,4,,,0,3
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
0.26,0.15,0.21,4,0.10,0.07,0.08,4,0.16,0.13,0.14,3
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
7.2,6.5,6.9,4,76.9,47.2,55.8,4,6.2,6.1,6.1,3
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
1.4,1.2,1.3,4,0.5,0.3,0.4,4,1.1,1.0,1.0,3
8.2,7.9,8.0,4,7.9,7.0,7.4,4,8.1,8.0,8.0,3
"",,,,,,,,,,,
"",,0,4,,,0,4,,,8,3
12.0,11.0,12.0,4,2.0,1.0,1.3,4,10.0,8.0,9.0,3
0.9,<0.1,0.3,4,0.8,0.3,0.5,4,<0.1,<0.1,<0.1,3
"[事業主体名]01-120北海道石狩市[浄水場名]10-00厚田浄水場[水源名]河川表流水[原水の種類]表流水(自流)[1日平均浄水量]794 (m3)原水","[事業主体名]01-120北海道石狩市[浄水場名]11-00濃昼浄水場[水源名]河川表流水[原水の種類]表流水(自流)[1日平均浄水量]19 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,160,1,,,160,1,,,22,1
"",,,,,,,,,,,
"",,3,4,,,2,4,,,2,4
"",,<0.00030,1,,,<0.00030,1,,,<0.00030,1
"",,<0.00005,1,,,<0.00005,1,,,<0.00005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.005,1,,,<0.005,1,,,<0.005,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,0.26,1,,,0.40,1,,,0.21,1
"",,<0.05,1,,,<0.05,1,,,<0.05,1
"",,<0.0,1,,,<0.0,1,,,<0.0,1
"",,<0.0002,1,,,<0.0002,1,,,<0.0002,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,<0.001,1,,,<0.001,1,,,<0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,0.00,1,,,<0.00,1,,,<0.00,1
"",,0.03,1,,,<0.01,1,,,<0.01,1
"",,0.06,1,,,0.04,1,,,0.03,1
"",,0.00,1,,,<0.00,1,,,0.00,1
"",,9.2,1,,,13.4,1,,,3.5,1
"",,0.003,1,,,0.003,1,,,0.002,1
"",,11.2,1,,,18.9,1,,,4.7,1
"",,21,1,,,28,1,,,6,1
"",,69,1,,,112,1,,,34,1
"",,<0.02,1,,,<0.02,1,,,<0.02,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.000001,1,,,<0.000001,1,,,<0.000001,1
"",,<0.002,1,,,<0.002,1,,,<0.002,1
"",,<0.0005,1,,,<0.0005,1,,,<0.0005,1
"",,0.9,1,,,0.7,1,,,0.4,1
"",,7.3,1,,,7.6,1,,,7.0,1
"",,,,,,,,,,,
"",,0,1,,,0,1,,,0,1
"",,6.0,1,,,5.0,1,,,2.0,1
"",,0.4,1,,,1.4,1,,,1.2,1
"[事業主体名]01-120北海道石狩市[浄水場名]13-00実田浄水場[水源名]河川表流水[原水の種類]表流水(自流)[1日平均浄水量]44 (m3)原水","[事業主体名]01-121北海道岩内町[浄水場名]01-00岩内町浄水場[水源名]幌内川水系幌内川[原水の種類]表流水(自流)[1日平均浄水量]4,074 (m3)原水",,,,,,,,,,
"最  高",最  低,平  均,回 数,最  高,最  低,平  均,回 数,最  高,最  低,平  均,
"",,38,1,15,3,7,5,107,2,40,5
"",,,,6.3,0.0,1.5,4,,,,
"",,6,12,,,,,,,4,4
"",,<0.00030,1,,,0.00030,1,,,0.00030,1
"",,<0.00005,1,,,0.00005,1,,,0.00005,1
"",,<0.001,1,,,0.001,1,,,0.001,1
"",,<0.001,1,,,0.001,1,,,0.001,1
"",,<0.001,1,,,0.001,1,,,0.001,1
"",,<0.005,1,,,0.002,1,,,0.005,1
"",,<0.001,1,,,0.001,1,,,0.001,1
"",,0.17,1,0.26,0.19,0.21,5,0.29,0.11,0.16,5
"",,<0.05,1,,,0.05,1,,,0.05,1
"",,<0.0,1,,,0.1,1,,,0.1,1
"",,<0.0002,1,,,0.0002,1,,,0.0002,1
"",,<0.001,1,,,0.005,1,,,0.005,1
"",,<0.001,1,,,0.001,1,,,0.001,1
"",,<0.001,1,,,0.001,1,,,0.001,1
"",,<0.001,1,,,0.001,1,,,0.001,1
"",,<0.001,1,,,0.001,1,,,0.001,1
"",,<0.001,1,,,0.001,1,,,0.001,1
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,,,,,,,,,,
"",,0.00,1,,,0.01,1,,,0.01,1
"",,<0.01,1,,,0.15,1,,,1.50,1
"",,0.09,1,,,0.03,1,,,0.15,1
"",,<0.00,1,,,0.01,1,,,0.01,1
"",,3.4,1,,,4.0,1,,,21.0,1
"",,0.004,1,,,0.001,1,,,0.002,1
"",,4.0,1,6.9,6.2,6.5,5,33.6,11.3,22.6,5
"",,7,1,,,9,1,,,25,1
"",,32,1,,,35,1,,,140,1
"",,<0.02,1,,,0.20,1,,,0.02,1
"",,<0.000001,1,,,0.000001,1,,,0.000001,1
"",,<0.000001,1,,,0.000001,1,,,0.000100,1
"",,<0.002,1,,,0.004,1,,,0.004,1
"",,<0.0005,1,,,0.0001,1,,,0.0005,1
"",,0.6,1,0.8,0.2,0.5,4,1.1,0.4,0.6,4
"",,7.0,1,7.9,7.3,7.5,5,7.3,6.7,6.9,5
"",,,,,,0,4,,,0,4
"",,8,1,,,0,5,,,0,5
"",,4.0,1,2.2,0.3,1.4,5,0.8,0.4,0.5,5
"",,1.8,1,0.4,0.1,0.3,5,0.1,0.1,0.1,5
"[事業主体名]01-122北海道当麻町[浄水場名]01-00当麻町宇園別取水場[水源名]石狩川水系石狩川[原水の種類]伏流水?浅井戸水[1日平均浄水量]2,386 (m3)原水","[事業主体名]01-123北海道森町[浄水場名]01-00森町浄水場[水源名]鳥崎川水系鳥崎川[原水の種類]表流水(自流)[1日平均浄水量]3,529 (m3)原水",,,,,,,,,,
